0,1,2,3
"('PlaceId', 'ChIJrWQxJfelMioRNsWNGU0z_N8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://jsp.wa.edu.au/services/shirase/')"
"('PlaceId', 'ChIJrWQxJfelMioRNsWNGU0z_N8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://jsp.wa.edu.au/contacts/')"
"('PlaceId', 'ChIJrWQxJfelMioRNsWNGU0z_N8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://jsp.wa.edu.au/services/education/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '07985 957 337')","('Email', '')","('Url', 'https://getintogerman.co.uk/about/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.getintogerman.co.uk/links/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'http://wordpress.org')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://getintogerman.co.uk/Imprint/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'http://themegrill.com/themes/spacious')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://getintogerman.co.uk/contact/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://getintogerman.co.uk/german-for-business/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://getintogerman.co.uk/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://getintogerman.co.uk/About/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://getintogerman.co.uk/privacy-policy/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://getintogerman.co.uk/intercultural/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://getintogerman.co.uk/german-tuition/')"
"('PlaceId', 'ChIJrxEz8sAbdkgRFZ9ZLq6B_h4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://getintogerman.co.uk/translation-services/')"
"('PlaceId', 'ChIJrXgm8YIIcUgRuvKSM7b-Vug')","('PhoneNumber', '07769267973')","('Email', 'info@achieverstutoring.org')","('Url', 'https://www.achieverstutoring.org.uk')"
"('PlaceId', 'ChIJrXgm8YIIcUgRuvKSM7b-Vug')","('PhoneNumber', '07769 267 973')","('Email', 'clientsupport@achieverstutoring.org.uk')","('Url', 'https://www.webfactory.co.uk')"
"('PlaceId', 'ChIJrXgm8YIIcUgRuvKSM7b-Vug')","('PhoneNumber', '')","('Email', 'info@achieverstutoring.org.uk')","('Url', 'https://www.facebook.com/achieverstutoring10/')"
"('PlaceId', 'ChIJrXgm8YIIcUgRuvKSM7b-Vug')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.achieverstutoring.org.uk/services')"
"('PlaceId', 'ChIJrXgm8YIIcUgRuvKSM7b-Vug')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.achieverstutoring.org.uk/')"
"('PlaceId', 'ChIJRXn-_wj_eUgRnOaixc6hT-Y')","('PhoneNumber', '07786398438')","('Email', '')","('Url', 'http://wix.com')"
"('PlaceId', 'ChIJRXWrL7CBekgR12r79mWVCKE')","('PhoneNumber', '07459 678 585')","('Email', 'hello@firstclasslearning.co.uk')","('Url', 'https://www.instagram.com/fcl_telfordcentral/')"
"('PlaceId', 'ChIJRXWrL7CBekgR12r79mWVCKE')","('PhoneNumber', '07424 615 246')","('Email', 'telford.central@firstclasslearning.co.uk')","('Url', 'https://www.facebook.com/FirstClassLearning')"
"('PlaceId', 'ChIJRXWrL7CBekgR12r79mWVCKE')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/fcl_uk')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', 'learn@cardiff.ac.uk')","('Url', 'https://www.cardiff.ac.uk/help/termsofuse')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/search')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/community')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/teaching-excellence')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://research.cardiff.ac.uk/')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/public-information')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/news')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study/international')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/help/contact-us')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/jobs')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/media')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/about/organisation')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/research')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/community/events')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/learncardiff')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/about')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/libraries')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study/student-life')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/global/global-research')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.youtube.com/cardiffuni')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/visit')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/cardiffuni')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/work-with-us')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/research/explore')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/research-equipment')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study/undergraduate')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://intranet.cardiff.ac.uk')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.youtube.com/user/LearningCardiff')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/cardiffuni')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/help/accessibility')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/donate')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study/postgraduate')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/learncardiff')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/research/news-features')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/cardiffuni')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/about/our-profile')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/about/honorary-fellows')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.youtube.com/watch?v=4STkf9LW-0I')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://profiles.cardiff.ac.uk')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/global/meet-our-people')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/new-students')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/conferences')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/alumni')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/about/facts-and-figures')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/help/cookies')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/help/privacy')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/global')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://blogs.cardiff.ac.uk/')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/work-with-us/news')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study/accommodation')"
"('PlaceId', 'ChIJrysBNr0cbkgRPvNrrt2jEP8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/work-with-us/facilities')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/help/termsofuse')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/search')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/community')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/teaching-excellence')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://research.cardiff.ac.uk/')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/public-information')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/news')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study/international')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/help/contact-us')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/jobs')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/media')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/about/organisation')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/research')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/community/events')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/about')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/libraries')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study/student-life')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/global/global-research')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.youtube.com/cardiffuni')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/visit')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/cardiffuni')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/work-with-us')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/research/explore')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/research-equipment')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study/undergraduate')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/clearing/vacancies')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://intranet.cardiff.ac.uk')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/cardiffuni')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/cy')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/donate')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study/postgraduate')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/help/accessibility')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/research/news-features')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/cardiffuni')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/about/our-profile')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/about/honorary-fellows')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://profiles.cardiff.ac.uk')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/global/meet-our-people')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/new-students')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/conferences')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/alumni')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/about/facts-and-figures')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/help/cookies')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/help/privacy')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/global')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://blogs.cardiff.ac.uk/')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/work-with-us/news')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/study/accommodation')"
"('PlaceId', 'ChIJrysBNr0cbkgRyiJxngnHbeA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cardiff.ac.uk/work-with-us/facilities')"
"('PlaceId', 'ChIJrYsoTkW5e0gR5s4Mp_4ePZA')","('PhoneNumber', '')","('Email', 'Sitemapukandirelandheadoffice@kipmcgrath.co.uk')","('Url', 'https://www.kipmcgrath.com/global')"
"('PlaceId', 'ChIJrYsoTkW5e0gR5s4Mp_4ePZA')","('PhoneNumber', '')","('Email', 'Lancashirerochdale@kipmcgrath.co')","('Url', 'https://uk.ikip.com/')"
"('PlaceId', 'ChIJrYsoTkW5e0gR5s4Mp_4ePZA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kiplearn.co')"
"('PlaceId', 'ChIJrYsoTkW5e0gR5s4Mp_4ePZA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://portal.kipmcgrath.com')"
"('PlaceId', 'ChIJrYsoTkW5e0gR5s4Mp_4ePZA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kipmcgrath.com/global/franchise-sales')"
"('PlaceId', 'ChIJrYsoTkW5e0gR5s4Mp_4ePZA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/KipMcGrathEducationUK')"
"('PlaceId', 'ChIJrYsoTkW5e0gR5s4Mp_4ePZA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/kipmcgrath_uk')"
"('PlaceId', 'ChIJrYsoTkW5e0gR5s4Mp_4ePZA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.freeprivacypolicy.com/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '07519 492 911')","('Email', 'UsHello@myschooltutor.co.uk')","('Url', 'https://twitter.com/Myschooltutor')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.myschooltutor.co.uk/contact-us/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.myschooltutor.co.uk/terms-of-use/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.myschooltutor.co.uk/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/myschooltutor/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.myschooltutor.co.uk/work-with-us/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.myschooltutor.co.uk/our-centres/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://booking.myschooltutor.co.uk')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.myschooltutor.co.uk/booking/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'http://myschooltutor.co.uk/contact-us/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.myschooltutor.co.uk/about-us/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/myschooltutor/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.myschooltutor.co.uk/online-tuition/')"
"('PlaceId', 'ChIJRyX6ub6ne0gRtHE1RdDnfN4')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.myschooltutor.co.uk/faqs/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/KarateEdinburgh/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.jksedinburgh.co.uk/our-classes/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.jksedinburgh.co.uk/instructors/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.jksedinburgh.co.uk/contact-us/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.jksedinburgh.co.uk/members-only/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.jksedinburgh.co.uk/calendar/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.jksedinburgh.co.uk/cookie-policy/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.jksedinburgh.co.uk/tigers')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.jksedinburgh.co.uk/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.jksedinburgh.co.uk/blog/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/jksedinburghkarate/')"
"('PlaceId', 'ChIJrZ94TKfHh0gR9s06R6Jsyj8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.jksedinburgh.co.uk/privacy-policy/')"
