Topics,Topic Text,distributions,Unique Words,Text
"[(0, 0.02087453), (1, 0.020930622), (2, 0.020915635), (3, 0.020900255), (4, 0.89548427), (5, 0.020894684)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.02087453), (1, 0.020931188), (2, 0.020915372), (3, 0.020900229), (4, 0.89548403), (5, 0.02089464)]",,Great staff and easy to dispose of household goods x
"[(0, 0.013905935), (1, 0.013934345), (2, 0.013902904), (3, 0.0139498515), (4, 0.9303912), (5, 0.013915709)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.013905938), (1, 0.013934355), (2, 0.013902905), (3, 0.0139507), (4, 0.9303904), (5, 0.013915713)]",,Really helpful and pleasant chaps at the recycling centre giving advice and helping sort your rubbish
"[(0, 0.018624095), (1, 0.018650733), (2, 0.9064031), (3, 0.018683106), (4, 0.018717824), (5, 0.01892112)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(0, 0.018624088), (1, 0.018650724), (2, 0.9064075), (3, 0.0186831), (4, 0.018717827), (5, 0.01891678)]",,Great help from the workers and on good days youre in and out in less than 15 mins .
"[(1, 0.9534203)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.9534359)]",,Once you get in it is very efficient. The people are helpful and it’s very orderly. Don’t rely on the website or Google. You’re told it’s open but when you get there there’s a queue and the gates are closed.
"[(4, 0.97799915)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(4, 0.97799927)]",,"Deserves 5 stars just because of how helpful the staff are, made a few trips and they always go out of their way to point you in the right direction or assist with carrying items. Smaller than other recycling centres but a life saver if you live in the surrounding areas, very convenient opening hours too. Be prepared to wait 10 mins or so, there is sometimes a queue, hit and miss so avoid peak times if possible."
"[(2, 0.17130917), (3, 0.17058054), (4, 0.6283884)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(2, 0.17130868), (3, 0.17057605), (4, 0.62839335)]",,"Superb, well organised and helpful.  Can get really busy at times as the site is quite small.  Sort your waste out before you get there to make it easier for yourself and them."
"[(0, 0.93542075), (1, 0.012912811), (2, 0.012934975), (3, 0.012894726), (4, 0.012943837), (5, 0.012892898)]","(0, '0.013*""place"" + 0.008*""great"" + 0.008*""staff"" + 0.008*""friendly"" + 0.005*""bjj""')","[(0, 0.9354158), (1, 0.012912825), (2, 0.012935262), (3, 0.012894736), (4, 0.012948477), (5, 0.012892906)]",,"Really handy, friendly staff and a good system in operation during lockdown. If you pick your time, you will avoid the queues."
"[(0, 0.12381059), (1, 0.016702045), (2, 0.01668699), (3, 0.016691485), (4, 0.8094231), (5, 0.016685754)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.12381898), (1, 0.016702142), (2, 0.016686995), (3, 0.016691495), (4, 0.8094146), (5, 0.016685756)]",,"Organised, helpful staff
A lot more recycling points , toys electrical etc"
"[(4, 0.9813956)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(4, 0.9813948)]",,"What can you say about the tip :) !  Well as tips go they have got it right here.  Really easy to recycle pretty much everything,  which is brilliant,  I would suggest as you are packing up your rubbish at home sort it into similar items to speed up,  do your bit for the planet and recycle as much as you can.  Like I said,  really good set up to do your bit.  Ques  can be a bit big sometimes,  the staff are all really helpfull and friendly too.  Well done Wigan !"
"[(0, 0.012030642), (1, 0.011931988), (2, 0.011928553), (3, 0.27616188), (4, 0.6760335), (5, 0.011913463)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.012030615), (1, 0.011931988), (2, 0.011928553), (3, 0.27616978), (4, 0.67602557), (5, 0.011913462)]",,"A bit of a queue going in, burlt site very well organised and controlled well by helpful staff. I use it regularly."
"[(0, 0.982143)]","(0, '0.013*""place"" + 0.008*""great"" + 0.008*""staff"" + 0.008*""friendly"" + 0.005*""bjj""')","[(0, 0.98214316)]",,"My birthday meal (a lovely surprise venue booked by my son) was held here, a place I had not visited before. We all love Italian food (there were four on our party), and all our meals, from the starters through to the desserts, were fantastic - with generous portions sizes to ensure we left nicely full 😊.
Great friendly and prompt service by all wait staff, and a really nice treat at the end of my meal with a birthday dessert plate and candle - it's these kind of gestures that make an evening more special!"
"[(2, 0.9933494)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(2, 0.9933491)]",,"We celebrated our sons 21st birthday last night, party of twelve, and we all commented on the great staff and lovely food. The welcome from the staff was great and one member took photos of our party before being seated. We had paid a small extra amount for balloons and confetti on the table which was tastefully done and this also included a birthday card from the staff and dessert of profiteroles with a candle!
The attention from the staff was not overwhelming and we were able to enjoy our meal without constant interruption to check how things were. Everyone was very friendly and didn’t rush us at all.
The only reason I have dropped a star for  atmosphere is because the music played by a live DJ was too loud, we had my 87 year old mother with us and she struggled to join in but when asked,  it was turned down.
Everyone enjoyed their meals of Diavalu and margarita  pizza, ravioli, prawn cocktail, gnocchi etc all cooked well, served beautifully and very tasty. The puddings were lovely and not too large and one guest said it was the best tiramisu she had ever tasted.
Arranging the booking was simple and we were able to tweak our reservation without penalty. Meals were all ordered in advance and name cards were given with individuals choices written on the back which helped remind everyone. The meal itself was then served promptly and the evening was a great success."
"[(1, 0.1105118), (3, 0.86854136)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(1, 0.11052672), (3, 0.86852646)]",,"We were served mainly by Fabio, but all members of the team we’re excellent. Professional but relaxed. The linguine with prawns and chilli was one of the best Italian meals I’ve had in a very long time. I can recommend the Italian Sauvignon also, especially if you find New Zealand ones too ‘heavy’.  Looking forward to returning."
"[(1, 0.9784961)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.9784952)]",,"The bruschetta starter is very tasty. Surprised that it is only one piece but we split it in half to share between two of us.
The mushroom tagliatelle pasta is exquisite, very creamy and filling.
The tiramisu is very light. Again, a bigger portion was expected but it is still very nice.

A great place to visit if you’re looking for some good quality food and nice service. Portion sizes are on the small side."
"[(1, 0.99171543)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.99171627)]",,"Found this little GEM of a restaurant while staying in Manchester. Definitely one of the absolute best Italian meals I've had as a coeliac outside of Italy. I don't take very good pictures of food but honestly it was really tasty and my husband really enjoyed his non GF dishes too.

My mushrooms in cheese sauce starter had incredible taste, the pasta was cooked perfectly with a nice amount of sauce (and huge portion!) And the GF garlic pizza bread was lovely and crispy on the edges.

They can do GF penne for pretty much all of the pasta dishes, GF pizza's and a GF garlic bread (on a pizza base). Most of the rest of the menu can be adapted other than a few things (like Arancici or Lasagne)

The staff were SO lovely and helpful too. We were served by Lee and Mariano who couldn't do enough for us.

The restaurant is so cute and pretty as well and we were lucky enough to sit outside on the terrace part with fairy lights all around us (in my picture)

Check it out on TripAdvisor for more pics of how lovely the restaurant is 😊"
"[(1, 0.29854795), (5, 0.68990326)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(1, 0.2985477), (5, 0.6899035)]",,"Had a memorable evening with my family. The evening started with a delicious dinner at Dom's and ends with The Halle Orchestra concert.
The pate antipasti was cooked to perfection...rich & smooth with a intense aroma of fresh chicken liver.
The recommended pasta Gamberoni e Zucchine was done perfectly with the full flavours of prawns & sauce absorbed completely.
Had Zuppa di Pesce (special dish that evening) where the tomato based broth was infused with the full flavours of the various seafood completely.
Paired the above with a bottle of Gavi to compete the dinner.
Highly recommended!"
"[(1, 0.48140317), (5, 0.5141316)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(1, 0.48140296), (5, 0.5141315)]",,"Took my girlfriend here for our date night and we weren’t disappointed whatsoever, firstly on arriving we were greeted by one of the lovely servers, he gracefully guided us to our table which was situated in a nice private area next to a window. I can’t get over the atmosphere in this place! romantic, cozy and authentic. The music playing at just the right level, the ambiance, the traditional Italian decor and feel! love love love.

Such a vast menu offering a wide array of delicious cuisine,we were stuck for choice. We ended up ordering :

Garlic bread with cheese - absolutely delicious and
addictively moorish, crispy base, gooey stretchy cheese and a drizzle of olive oil, honestly stunning.

Bruschetta - simple but elegant, bursting with flavour and tasted so fresh.

Paccheri genovese - al dente pasta tubes with melt in your mouth slowly cooked beef, need I say more? this was an incredible dish, a blessing to my stomach, packed with divine flavour and texturally a masterpiece.

Spaghetti Carbonara - subtle but a delectable taste, creamy and decadent, definitely a must try

Sautéed Potatoes - the perfect little side order, garlicky, buttery and mouth-watering.

Overall Dom’s Italia left me and my girlfriend feeling over the moon with our choice for date night, the staff went above and beyond to make sure we felt as comfortable as possible and the service is like none other we’ve experienced at other businesses, if you don’t try this place you’d be doing a disservice to yourself and your tastebuds.

We will be returning."
"[(1, 0.42014527), (3, 0.54446954)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(1, 0.42012545), (3, 0.5444894)]",,"Best Italian we've had in a long time, Beef Brisket Pappardelle was beautiful as was the folded Garlic and cheese bread... highly recommend with friendly, helpful staff"
"[(5, 0.96320015)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(5, 0.96318793)]",,"Great food, we had two pasta mains with prawn and crawfish and the frutti di mare, both delicious and the deserts were lush, affogato and lemon tart.
Hasan, our waiter, was very friendly and helpful, great service from him."
"[(1, 0.15450352), (3, 0.82228875)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(1, 0.15447943), (3, 0.82231283)]",,"Stunning Italian food, starters, mains and desert 5/5, you can really taste the quality ingredients!! The service was brilliant, friendly and fast, the waiters kept an eye on topping up our wine glasses. Lovely relaxed atmosphere inside for a busy Friday evening. 100% will be visiting again."
"[(0, 0.9889759)]","(0, '0.013*""place"" + 0.008*""great"" + 0.008*""staff"" + 0.008*""friendly"" + 0.005*""bjj""')","[(0, 0.98897606)]",,"Came for late lunch, we ordered 2 pizza starters to share, Ghiottona ( with pumpkin sauce ) and Diavola. Both were thin and absolutely delicious, gone in minutes because they were that good.

For mains we ordered Lamb Ragu with Pappardelle, the slow cooked lamb was very tender and mouth watering, a helping of black pepper….spot on. Special for the day Ravioli, fish and spinach. Presented beautifully and tasted just as good. Diced prawns with pasta in tomato and brandy sauce and the final dish was small shell pasta with Italian sausages, porcini and truffle sauce. We thoroughly enjoyed our meals, and staff were very friendly and attentive. If you’re in Manchester and fancy authentic Italian food, then Vero Moderno is the place to go. We highly recommend this place."
"[(1, 0.98672855)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.98672754)]",,"It’s hard to stand out as an Italian restaurant in Manchester as we have so many very good ones but this place for me does have that bit more about it. No sight of the old British classic lasagne as the chef likes to stick to creating fresh pasta, grilled meat and seafood as opposed to oven cooking lasagnes for long drawn out cooking. My main was Risotto with braised beef and was outstanding as were the pizza and garlic bread. Never thought I’d say this whilst giving a review of an Italian restaurant but the Burger was also out of this world. It’s served just pink as a tribute to the quality of the meat and it does not disappoint.

Please do try this the food and staff are amazing. 👌🏻"
"[(2, 0.99080414)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(2, 0.99080414)]",,"Fumo has a great location in a busy street in town and is set back from the busy Oxford Road intersection.
A nice entrance gives a great view of the bar which spans the rear of the restaurant with impressive mirror backing and lighting that shows off the high end spirits and the signature oversized bottles too.
Beautiful marble decor with soft wooden accents and stunning lampshades resembling jelly fish give a nice atmosphere.
Service is good and you can tell the wait staff try hard.
The food is as you expect, we ate 2 courses which came to £30 per person including. Service
Our order:
Bruschetta
Beetroot carpaccio
Garlic bread starter
Main dishes:
Penne Arabiatta
Calzone
Tagliatelle, Ragu

Everything was hot, tasted great and we had a bunch of empty plates.

We ate at 6:30 on a Sunday when it was fairly quiet due to heavy rain."
"[(2, 0.96646523)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(2, 0.96646476)]",,"We went at 5.30 before a show at the Palace theatre. It was very busy, good job we booked. Service was fantastic. Food was amazing, best arancini I have ever tasted and the Burrata pizza was so good 😋 I will definitely go back and would recommend."
"[(1, 0.57789356), (3, 0.39900076)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.5778946), (3, 0.39899966)]",,"Had a lovely meal there last night food, service and atmosphere was lovely had the rogotoni pork and wild garlic meatballs and garlic bread with mozzarella cheese and balsamic glazed onions it was by far the nicest garlic bread I've ever had will definitely be back"
"[(0, 0.011174105), (1, 0.9441473), (2, 0.0111870235), (3, 0.01120508), (4, 0.011152164), (5, 0.011134352)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(0, 0.011174106), (1, 0.944146), (2, 0.011185945), (3, 0.011207444), (4, 0.011152164), (5, 0.011134353)]",,"Best Italian food I've ever had in the UK, beautiful surroundings and fantastic service,  what more can I say. Our favourite Italian restaurant."
"[(2, 0.9832415)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(2, 0.98324186)]",,"Went to Cibo  a Tuesday night after seeing the restaurant recommended in a reddit post about romantic places to dine in Manchester.

We ordered the bruschetta and beef cappacio for starters. Our mains were the flambe pasta, and tagliatelle meatballs followed by the sharing dessert for 2. The food was delicious. My only gripe about the service was that we were without some water for a time without being offered some more.

The atmosphere is nice, but I'm not sure I would have classified it was romantic. It felt a little Instagram-y to be honest. However, the food was great."
"[(1, 0.42064324), (3, 0.56215894)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(1, 0.42064875), (3, 0.5621537)]",,"We had a really great time, we came out as a celebration as a couple. The food was really nice especially the pasta and cheesy garlic bread. We got served by a waitress called Elle and she was incredible. She was really friendly, gave us some friendly advice on the menu and was just overall a great waitress. The only negative thing was we was right near the bin and the spacing was abit compact"
"[(1, 0.96651644)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.9665164)]",,"Lovely restaurant I a city centre of Manchester.
We had an amazing service, we had a big group of 15 people, food was delicious,  especially pasta carbonara. Thanks to waitress she was so attentive and quick.  100% recommended .
P.s design of restaurant is so cute 😍"
"[(1, 0.97110945)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.97111195)]",,"That was my first time in this place. Lovely service from the first step to this lovely restaurant.
Atmosphere and food feel like I'm really in nice restaurant somewhere in Italy
Thanks staff for everything
That was unbelivable lunch
Defenitely will come back xx"
"[(1, 0.98671085)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.9867104)]",,"I discovered this restaurant with my fiancée yesterday. We were absolutely blown away by the taste of the food and the venue - I can honestly say the best Italian I have had in a very very long time. We had a few of the starters and can say they were amazing - the Mrs fell in love with the Gamberoni alla Diavola. I had the Tagliolini lobster and the Mrs had the Spaghetti Gamberoni Piccanti for our mains and we both thoroughly enjoyed it. The lobster I must say was divine. The wines were also really good to the point we bought a bottle to take home with us to have. We can honestly say we will be coming back monthly to our new favourite haunt.

I would absolutely recommend this place to anyone and everyone!"
"[(2, 0.3864549), (4, 0.5967711)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(2, 0.386454), (4, 0.596772)]",,"Went to the San Carlo without a reservation. Decided to grab a spot at the bar while our table freed up. We were greeted by some shots on the house by the fantastic bartenders that gave us great advice on where to go in the city as we were visiting for football. Wasn’t long to get seated and ordered an antipasto with the focaccia bread which was lovely, the veal and risotto were also excellent. Highly recommend!"
"[(0, 0.6992091), (1, 0.26544005)]","(0, '0.013*""place"" + 0.008*""great"" + 0.008*""staff"" + 0.008*""friendly"" + 0.005*""bjj""')","[(0, 0.69917095), (1, 0.26547816)]",,Fantastic authentic Italian food really freindly staff and owner pasta and pizza were outstanding definitely recommend this place very impressive and good value for money
"[(0, 0.98768353)]","(0, '0.013*""place"" + 0.008*""great"" + 0.008*""staff"" + 0.008*""friendly"" + 0.005*""bjj""')","[(0, 0.9876834)]",,"Nice dining experience. We started with the shared platter of various appetisers; nice and fresh layout of cured meats, cheeses, olives, artichoke, cherry tomatoes and arugula. Mains followed shortly after… My partner had the lobster ravioli and I had the wild boar (ragu) linguini. Everything was served quickly, hot and delicious… Our pastas had perfectly balanced flavours. I was stuffed by the end of our mains. She indulged a little further with a nice slice of Tiramisu on the side of a Cappuccino. Staff were very friendly and the ambience made the meal feel a little more authentic as well! It wasn’t too busy when we visited, so not sure how much this added to our experience. We were very happy with our impromptu evening."
"[(1, 0.991638)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.99163795)]",,"Me and my girlfriend went to dinner at Don Marco. Everything was so nice, from service to food. Place itself is very cosy, both outside with over head infrared lamps, and inside with a really comfortable chairs and elegant decor. Servers were really nice and smiling- very italian. Garlic bread was the best I’ve had in Manchester so far at an italian resturant, really tasty dough. I ordered rigatoni with pancetta and tuscan sausage with mushrooms and cream base and it was cooked to perfection, every flavour came together and it was not heavy on stomach even after having a decent portion, also ordered penne arabiata- again really flavourful. My girlfriend is a vegan and she ordered Gnocci with tomato base and I must say, it was one of the best tomato pasta sauces I have tasted in Manchester. And they had vegan cheese available too. Very rightfully prices. I believe, its the closest taste to classic italian resturants, as I could get in Manchester so far. Overall- highly recommended for a nice italian dinner. Perfect for dates."
"[(4, 0.95990795)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(4, 0.9599045)]",,Worth pre-booking. Very busy on arrival but after a short wait shown to table for pre-theatre meal. Excellent service and a nice prawn salad followed by very generous and delicious Pizza Mafiosa.
"[(1, 0.9836028)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.9836037)]",,"Firstly, what a sauce on the raviolli!

We had dinner here last night, they had just reopened after 3 weeks shut and we were the only people in, but the waiter was very chatty but just the right amount, it seems was unfair to rate the atmosphere poorly because it was the first night back open. Im sure when people realise its back open again it will be rammed.
The food was absolutly delicious, some of the best pasta ive eaten here or in italy. Amd my daughters pizza was a huge hit aswell. Thank you for a great meal, good luck reopening."
"[(2, 0.95808625)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(2, 0.95808554)]",,"Great location
Friendly and attentive staff
Good selection on menu
Freshly made pasta daily
Customisable food options
Served quickly
Tasty food"
"[(1, 0.01911835), (2, 0.95993406)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(1, 0.02126788), (2, 0.95778465)]",,"I've been to Vapiano London a couple of times and never liked the pasta or the pizza. But THIS ONE WAS TOO GOOD. One of the best red sauce pastas I've ever had. The pasta, sauce, spice level, taste, ambiance - everything was on point. Would 100% recommend for those living in or visiting Manchester."
"[(2, 0.9506433)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(2, 0.9506442)]",,"Lovely food and Anna was the perfect hostess ☺️☺️ would recommend the lasagna, carbonara and beautiful wine.

Clean, calm surroundings and great ambience."
"[(1, 0.9711118)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.9711109)]",,"Amazing authentic feeling restaurant setting, lovely menus with so many good options, food was really delicious, great service only thing that could make it better is an offering of grated parmesan/fresh black pepper, will definitely be back to try carbonara"
"[(2, 0.9600414)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(2, 0.96004593)]",,"The food was amazing with a good choice of pasta dishes, their homemade pasta makes the difference along with the unique flavours offered in each dish. If you like pasta, you can not miss this place. Eat here!"
"[(2, 0.99271685)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(2, 0.9927176)]",,"There’s a reason we weren’t able to just walk in and get a table on a Friday night and all the recommendations I’d heard were deserved - for fresh delicious pasta I’ve not been anywhere better! The interior is quite basic but that also gives an authentic vibe, and all the staff were very welcoming from arrival and throughout. There’s a number of blackboards throughout listing special dishes and the waitress was happy to offer recommendations and customise dishes to order too, after checking with the kitchen.

The lamb skewer starter was wonderful, presented just as well as the king prawn bruschetta. The side of bread and olives was equally as good with sizeable olives and tasty oil. My main of layered pasta (think lasagne) came with a huge portion size, lots of filling and had the nicest pasta I’ve ever tasted. Everyone else commented their their pasta was equally impressive and it shows that having it freshly made on the premises makes all the difference.

Given the size of the main dishes there was no need for desert but it’s a restaurant I will be sure to return to. The name and exterior appearance don’t do the incredible food justice and it’s rounded off by the brilliant staff - I can’t recommend it enough."
"[(1, 0.4445122), (4, 0.54199284)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(1, 0.44452026), (4, 0.5419846)]",,We came across this little gem by accident. It is in a lovely little area next to the river. We popped in for a quick drink and we were blown away by such a warm welcome especially from Rosanna. So much so that we decided to come back later that day for dinner and we were not disappointed. The bruschetta was gorgeous and fresh followed by the divine tagliatelle diavola and the pizza Capri which was the best pizza that we have had in years! Again amazing hospitality from Rosanna and the rest of the team and we will definitely be back very soon! Thank you guys 😍
"[(1, 0.9752562)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.9752549)]",,"Went there with friends, we all enjoyed are pasta  meal.. Nicely presented and hot. The garlic and caramelised onion bread very nice
Bella Italia Ashton are offering h the £5 pasta meal offer thats not a limited choice.
Brilliant.
The staff were efficient,  friendly and welcoming.  Thank you a lovely start to our evening out."
"[(1, 0.68524677), (5, 0.28678548)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.6852482), (5, 0.28678492)]",,"Came in for food and was served by Abbie and kasha they were both amazing and nothing was too much! The food was delicious and well worth the money! Had the set menu and had doh bites and a carbonara which was delicious, would definitely be back with my family 5⭐️"
"[(1, 0.9785133)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.97851205)]",,"Had a really good recent experience at Bella Italia Ashton Moss. Was seated very quickly and greeted by Abbie who made our visit even better! She took the time to speak with us and even told us about the mushrooms in the lasagne (something my fiancé appreciated knowing!)
The food was hot, tasty and a good portion. Will definitely be visiting again.
Thanks again Abbie!"
"[(1, 0.9876935)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.9876933)]",,"I am constantly impressed by the standard and quality of the food at Stocco. This restaurant really is a hidden Italian gem in the most unlikely of places! The pasta is cooked to perfection, firm with a subtle bite, the sauces are thick and rich, the meats are fresh and cooked to melt in your mouth, the fish comes off the bone and have an amazing texture and taste, and the pizzas are the best I have ever tasted, and I have travelled Italy. Added to the amazing food, beers, and wines, the staff are extremely polite and helpful when ordering. All come from Italy and all are eager to recommend dishes and wines suited to your tastes. If there is one Italian restaurant in the greater Manchester that I would recommend, Stocco is it. Seriously, you will not be disappointed!"
"[(1, 0.036424786), (2, 0.9240901)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(1, 0.03813414), (2, 0.922382)]",,"Very tasty food, authentic Italian, excellently presented, great value for money, warm friendly staff, great ambience. A must visit."
"[(0, 0.011143354), (1, 0.6460609), (2, 0.011221917), (3, 0.011191813), (4, 0.30924416), (5, 0.011137902)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(0, 0.011143354), (1, 0.6460646), (2, 0.011221158), (3, 0.011191819), (4, 0.3092412), (5, 0.011137901)]",,Brilliant food and service from the staff... Probably some of the best Italian food I've ever had... Very very pleasantly surprised.... Definitely going again...
"[(5, 0.993075)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(5, 0.9930751)]",,"It was a lovely mid week day off. we fancied something different than our go to places.

From the moment you pull the door open there is an outdoor themed seating which looked lovely, delicate and warm. For some reason that warmth reminded me of the time you’d be outside on a cold raining day, you’d run home and as soon as you’re home, it’s warm, comforting and a sense of belonging - like the feeling of your loved ones waiting for you to be home.

Then you into the restaurant and greeted with a lovely smile. It’s rather overwhelming in a good way. My wife loved the vibe and energy whilst it made me love people. It sounds crazy but we as humans have become to distant in human interaction at times, these small little things gives us all little moments of hope.

pasta was soft delicate and the flavours were like a firework display full of vibrant joy.

The pan grilled salmon was lovely and the green complimented the fillet like how the stars illuminate the sky at night. The potato's should have been a little more soft though.

The pizza was almost perfect. I couldn’t help but compare it to the greatest pizza I have ever had which in the Middle East.

The staff were also very friendly and very engaging but not too intrusive.

Thank you."
"[(1, 0.97609323)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.97609305)]",,"Been here with my husband a few times. I tried their  scallops dish for starter and Carbonara with additional chicken this time as I was craving for some pasta and my husband ordered a pizza. Love how creamy the sauce was especially with the added parmesan on top and how Al dente the pasta was, the scallops was fresh and tasty too. My husband thought the pizza was really good as well."
"[(0, 0.014012908), (1, 0.014163012), (2, 0.01403167), (3, 0.92983127), (4, 0.013961537), (5, 0.013999601)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(0, 0.014012903), (1, 0.014156785), (2, 0.014031663), (3, 0.9298375), (4, 0.013961532), (5, 0.013999594)]",,Lovely Italian..  great food.. great service..  2 floors plus small outdoor space..
"[(1, 0.50455916), (5, 0.47624943)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.50454795), (5, 0.47626096)]",,Popped in on the off chance we could get a table and luckily we did and what an amazing night we’ve had the service was amazing the food was out of this world if you want real good Italian food this is definitely the place to come in Stockport best Italian I’ve eaten for a long time. We liked it that much we booked a table for another night.
